2020-09-08 10:52:15,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-08 09:51:50,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 09:27:08,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 09:14:25,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 09:13:33,b'RT @cowcotland: #EKWB nous parle du PCB de r\xc3\xa9f\xc3\xa9rence des #RTX3090 et #RTX3080 https://t.co/RYdFPBxWfP https://t.co/r8Dqdk1DiV'
2020-09-08 09:12:10,b'RT @cowcotland: #Bykski annonce ses waterblocks pour les #RTX3090 et #RTX3080 https://t.co/z2fQCEns3H https://t.co/6egTrNsMHw'
2020-09-08 09:03:57,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 08:50:06,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 08:46:57,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 08:45:44,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 08:41:02,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 08:37:02,"b""Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQCgZ"""
2020-09-08 07:18:34,b'#Bykski annonce ses waterblocks pour les #RTX3090 et #RTX3080 https://t.co/z2fQCEns3H https://t.co/6egTrNsMHw'
2020-09-08 05:36:17,b'RT @cowcotland: #EKWB nous parle du PCB de r\xc3\xa9f\xc3\xa9rence des #RTX3090 et #RTX3080 https://t.co/RYdFPBxWfP https://t.co/r8Dqdk1DiV'
2020-09-08 05:16:03,b'#EKWB nous parle du PCB de r\xc3\xa9f\xc3\xa9rence des #RTX3090 et #RTX3080 https://t.co/RYdFPBxWfP https://t.co/r8Dqdk1DiV'
2020-09-07 20:15:52,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-07 20:08:15,b'Les boys #Nvidia #rtx #rtx3090 #RTX3080 #rtx3070 #RTXOn #benchmark #geforce #bench #userbench #gpu vous pouvez me d\xe2\x80\xa6 https://t.co/tNhX1a8H3k'
2020-09-07 19:31:25,b'Les sp\xc3\xa9cifications officielles de la #rtx3080 d\xc3\xa9voil\xc3\xa9es\n\nhttps://t.co/9C7RCmQkOg'
2020-09-07 17:23:57,"b""D'autres benchmarks #RTX3080 qui confirment ce qui \xc3\xa9tait annonc\xc3\xa9 par Nvidia... en attendant Digital Foundry &amp; co \nhttps://t.co/DCYCQfe8ry"""
2020-09-07 14:53:22,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-07 14:25:11,b'Mon setup est la \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d sauf #rtx3080 mais on va la monter en live !! Rejoignez moi sur twitch dans 30 mn \xf0\x9f\x98\x87\xe2\x80\xa6 https://t.co/xlMEFGWNbl'
2020-09-07 14:09:15,b'Situation actuelle : attendre les benchmarks des #RTX3080 et #RTX3090 pour savoir si je me dirige vers un \xc3\xa9cran 4K\xe2\x80\xa6 https://t.co/9pySlQJtNr'
2020-09-07 13:01:00,"b""16h45, vid\xc3\xa9o du jour pour parler de la pr\xc3\xa9sentation des cartes rtx30 par Nvidia et de l'\xc3\xa9ventuel impact sur les ven\xe2\x80\xa6 https://t.co/AFKPJKFqOH"""
