2020-09-08 19:53:27,b'RT @curiosity_ytv: We are preparing a comprehensive benchmark between the RTX 2070 Super FE and the RTX 3080 FE when it arrives! All resolu\xe2\x80\xa6'
2020-09-08 19:51:03,"b'@CaroleQuintaine Si la console co\xc3\xbbte 600\xe2\x82\xac, pour juste 120\xe2\x82\xac de plus minimum bcp de gamers upgraderont leur PC avec la #RTX3080 #BlaBlaGame'"
2020-09-08 19:45:18,b'We are preparing a comprehensive benchmark between the RTX 2070 Super FE and the RTX 3080 FE when it arrives! All r\xe2\x80\xa6 https://t.co/FAOcyFRMjT'
2020-09-08 19:43:01,b'Which should you buy? Nvidia 3000 vs Big Navi - The No Nonsense Prologue https://t.co/qzd2dC10ow via \n@YouTube\xe2\x80\xa6 https://t.co/9SSHgJFfVb'
2020-09-08 19:15:55,b'RT @neobytebcn: \xc2\xa1\xc2\xa1Vigila que fuente tienes antes de adquirir una gr\xc3\xa1fica RTX Serie 30!! Mejor ir preparado para esa bestia.\n\n\xf0\x9f\x9b\x92 https://t.co\xe2\x80\xa6'
2020-09-08 19:00:33,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-08 18:57:02,"b'This #Gigabyte #Aorus #RTX3080/#RTX3090 #GPU takes up a MEATY 4 slots. Step aside XFX, this is the REAL thicc card!\xe2\x80\xa6 https://t.co/6SDzb2tdgl'"
2020-09-08 18:55:28,"b""RT @cowcotland: Les #RTX3090 et #RTX3080 s'affichent avec des tarifs en Euro (et \xc3\xa7a tape fort) https://t.co/0s6ycF8YPA https://t.co/inltYyQ\xe2\x80\xa6"""
2020-09-08 18:30:59,b'RT @flamingospoon1: Up coming goals on stream:\nat 650 followers i will eat 1 square of #carolinareaper chocolate.\nAt 700 Followers i will e\xe2\x80\xa6'
2020-09-08 18:25:45,b'RT @DasMontyy: Zeit f\xc3\xbcr ein neues Video\xf0\x9f\x98\x8e\nSelbstverst\xc3\xa4ndlich News zu den RTX3000 Grafikkarten von Nvidia + etwas Ryzen 4000 \xf0\x9f\x98\x81\n\n#nvidia #rtx3\xe2\x80\xa6'
2020-09-08 18:24:50,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 18:21:56,b'Up coming goals on stream:\nat 650 followers i will eat 1 square of #carolinareaper chocolate.\nAt 700 Followers i wi\xe2\x80\xa6 https://t.co/wr3PFO7YVo'
2020-09-08 18:21:42,"b""RT @PCGamesN: We're still waiting for proper testing, but these leaked #RTX3080 benchmarks are... wild\nhttps://t.co/6uICJGFt6T https://t.co\xe2\x80\xa6"""
2020-09-08 18:06:06,b'Getting ready for that #rtx3080! https://t.co/SgHkZSJSrq'
2020-09-08 17:50:00,"b""We're still waiting for proper testing, but these leaked #RTX3080 benchmarks are... wild\nhttps://t.co/6uICJGFt6T https://t.co/yDm0KhPmBK"""
2020-09-08 17:31:46,b'Lets start building a rtx 3080 build\n#rtx3080 #gaming https://t.co/xa2pg4buqI'
